date,气压(Pa）,云量,10米风速（10m/s）,温度（K）,100m风速（100m/s）
2023/3/28 21:00,101933.9063,1,7.8899,286.6273,9.3287
2023/3/28 21:15,101937.3394,1,7.8538,286.6052,9.3137
2023/3/28 21:30,101936.0654,1,7.8433,286.5915,9.3208
2023/3/28 21:45,101932.3545,1,7.8343,286.5788,9.3177
2023/3/28 22:00,101928.4766,1,7.8035,286.5599,9.2726
2023/3/28 22:15,101925.9115,0.99993,7.7343,286.5307,9.1655
2023/3/28 22:30,101922.9785,0.99996,7.6343,286.4994,9.0178
2023/3/28 22:45,101917.2066,1,7.5184,286.4772,8.8629
2023/3/28 23:00,101906.125,1,7.4033,286.4755,8.7353
2023/3/28 23:15,101888.0562,0.99989,7.3053,286.5015,8.6628
2023/3/28 23:30,101864.4972,0.99976,7.2308,286.5466,8.6406
2023/3/28 23:45,101837.7384,0.99976,7.1776,286.5985,8.6504
2023/3/29 0:00,101810.0703,1,7.137,286.6447,8.6689
2023/3/29 0:15,101783.4865,1,7.0985,286.676,8.675
2023/3/29 0:30,101758.7925,1,7.0612,286.6972,8.6682
2023/3/29 0:45,101736.4973,1,7.0302,286.7161,8.656
2023/3/29 1:00,101717.1094,1,7.0125,286.741,8.6475
2023/3/29 1:15,101700.8301,0.9979,7.0134,286.7775,8.6502
2023/3/29 1:30,101686.6305,0.99531,7.0259,286.8222,8.6617
2023/3/29 1:45,101673.1743,0.99312,7.0394,286.8693,8.677
2023/3/29 2:00,101659.125,0.99219,7.0436,286.913,8.6911
2023/3/29 2:15,101643.5663,0.99311,7.0311,286.9487,8.7001
2023/3/29 2:30,101627.2617,0.99531,7.0076,286.9762,8.7057
2023/3/29 2:45,101611.3945,0.9979,6.9828,286.9964,8.7111
2023/3/29 3:00,101597.1484,1,6.9662,287.0102,8.7196
2023/3/29 3:15,101585.5774,1,6.9637,287.0189,8.7325
2023/3/29 3:30,101577.2174,1,6.9681,287.0255,8.7439
2023/3/29 3:45,101572.4754,1,6.9684,287.0332,8.7456
2023/3/29 4:00,101571.7578,1,6.9541,287.0453,8.7299
2023/3/29 4:15,101575.1824,0.99974,6.9219,287.0637,8.6959
2023/3/29 4:30,101581.7104,0.99973,6.8881,287.0851,8.6598
2023/3/29 4:45,101590.0141,0.99986,6.8708,287.1049,8.6387
2023/3/29 5:00,101598.7656,1,6.8825,287.1184,8.6447
2023/3/29 5:15,101606.9347,1,6.9272,287.1226,8.6815
2023/3/29 5:30,101614.6802,1,6.9896,287.1215,8.7375
2023/3/29 5:45,101622.4587,1,7.0512,287.1205,8.799
2023/3/29 6:00,101630.7266,1,7.0946,287.1252,8.8532
2023/3/29 6:15,101639.6293,0.99998,7.1078,287.1384,8.8906
2023/3/29 6:30,101648.0688,0.99998,7.1025,287.1508,8.913
2023/3/29 6:45,101654.636,0.99999,7.0965,287.1506,8.926
2023/3/29 7:00,101657.9219,1,7.1084,287.1259,8.9357
2023/3/29 7:15,101657.1935,1,7.1508,287.0686,8.9476
2023/3/29 7:30,101654.4217,1,7.2087,286.9871,8.9602
2023/3/29 7:45,101652.2535,1,7.2568,286.8937,8.9655
2023/3/29 8:00,101653.3359,1,7.2689,286.8008,8.9545
2023/3/29 8:15,101659.349,1,7.2343,286.7206,8.9257
2023/3/29 8:30,101668.1048,1,7.1815,286.6645,8.8901
2023/3/29 8:45,101676.4489,1,7.1393,286.6441,8.8539
2023/3/29 9:00,101681.2266,1,7.1203,286.6708,8.809
2023/3/29 9:15,101680.1729,1,7.1231,286.7488,8.7419
2023/3/29 9:30,101674.5828,1,7.1407,286.853,8.6651
2023/3/29 9:45,101666.6407,1,7.171,286.9513,8.6036
2023/3/29 10:00,101658.5313,1,7.2134,287.0114,8.5854
2023/3/29 10:15,101651.6899,1,7.2641,287.011,8.6301
2023/3/29 10:30,101644.5553,1,7.3143,286.9676,8.7221
2023/3/29 10:45,101634.8169,1,7.3545,286.9088,8.837
2023/3/29 11:00,101620.1641,1,7.3754,286.8619,8.9507
2023/3/29 11:15,101599.08,1,7.3734,286.8489,9.0443
2023/3/29 11:30,101573.2224,1,7.3669,286.8691,9.1198
2023/3/29 11:45,101545.0426,1,7.3793,286.9162,9.1836
2023/3/29 12:00,101516.9922,1,7.4342,286.9839,9.2417
2023/3/29 12:15,101491.0851,1,7.5425,287.0662,9.2958
2023/3/29 12:30,101467.5865,1,7.6652,287.1583,9.3314
2023/3/29 12:45,101446.3239,1,7.7513,287.2557,9.3298
2023/3/29 13:00,101427.125,1,7.7496,287.354,9.2722
2023/3/29 13:15,101409.7159,1,7.6292,287.4485,9.149
2023/3/29 13:30,101393.4161,1,7.4367,287.5341,8.9904
2023/3/29 13:45,101377.4434,1,7.2377,287.6053,8.836
2023/3/29 14:00,101361.0156,1,7.097,287.657,8.7253
2023/3/29 14:15,101343.7501,1,7.062,287.6862,8.6876
2023/3/29 14:30,101326.8623,1,7.1106,287.7006,8.709
2023/3/29 14:45,101311.9672,1,7.2038,287.7103,8.7653
2023/3/29 15:00,101300.6797,1,7.3013,287.7252,8.8318
2023/3/29 15:15,101294.1573,1,7.3687,287.7525,8.8862
2023/3/29 15:30,101291.7275,1,7.3945,287.7872,8.9163
2023/3/29 15:45,101292.2601,1,7.3736,287.821,8.9125
2023/3/29 16:00,101294.625,1,7.3008,287.846,8.8648
2023/3/29 16:15,101297.9407,1,7.1764,287.8568,8.7692
2023/3/29 16:30,101302.3196,1,7.0239,287.8591,8.6464
2023/3/29 16:45,101308.1227,1,6.8729,287.8614,8.5238
2023/3/29 17:00,101315.7109,1,6.7528,287.8721,8.4284
2023/3/29 17:15,101325.1051,1,6.6838,287.8978,8.3792
2023/3/29 17:30,101334.9649,1,6.6494,287.9371,8.3619
2023/3/29 17:45,101343.6098,1,6.624,287.987,8.3542
2023/3/29 18:00,101349.3594,1,6.584,288.0443,8.3363
2023/3/29 18:15,101351.2589,1,6.5177,288.1049,8.3017
2023/3/29 18:30,101351.2573,1,6.45,288.1619,8.2796
2023/3/29 18:45,101352.0294,1,6.4102,288.2077,8.301
2023/3/29 19:00,101356.25,1,6.4205,288.2343,8.3862
2023/3/29 19:15,101365.8237,1,6.4936,288.2366,8.5408
2023/3/29 19:30,101379.5743,1,6.6262,288.219,8.7472
2023/3/29 19:45,101395.5553,1,6.8144,288.1884,8.9863
2023/3/29 20:00,101411.8203,1,7.0564,288.1517,9.2423
2023/3/29 20:15,101426.5918,1,7.3428,288.1154,9.4987
2023/3/29 20:30,101438.7687,1,7.6321,288.0839,9.7294
2023/3/29 20:45,101447.4186,1,7.8746,288.061,9.906
2023/3/29 21:00,101451.6094,1,8.0207,288.0507,9.9998
2023/3/29 21:15,101450.8986,1,8.0386,288.055,9.9941
2023/3/29 21:30,101446.8031,1,7.9667,288.069,9.9212
2023/3/29 21:45,101441.3295,1,7.8607,288.0858,9.826
2023/3/29 22:00,101436.4844,1,7.7762,288.0989,9.7528
2023/3/29 22:15,101433.5574,1,7.7479,288.1028,9.728
2023/3/29 22:30,101430.9709,1,7.7278,288.0986,9.7037
2023/3/29 22:45,101426.4302,1,7.6477,288.0884,9.6136
2023/3/29 23:00,101417.6406,1,7.4394,288.0748,9.3918
2023/3/29 23:15,101402.9759,1,7.0606,288.0594,8.9978
2023/3/29 23:30,101383.4832,1,6.5691,288.0418,8.4877
2023/3/29 23:45,101360.8777,1,6.0472,288.021,7.9401
2023/3/30 0:00,101336.875,1,5.575,287.9956,7.4294
2023/3/30 0:15,101312.9914,1,5.2123,287.9656,7.0102
2023/3/30 0:30,101289.9479,1,4.9475,287.9335,6.677
2023/3/30 0:45,101268.2664,1,4.7528,287.903,6.4114
2023/3/30 1:00,101248.4688,1,4.6017,287.8776,6.1973
2023/3/30 1:15,101230.8398,1,4.4732,287.8597,6.0209
2023/3/30 1:30,101214.7154,1,4.3647,287.8473,5.8718
2023/3/30 1:45,101199.1942,1,4.2772,287.8373,5.7403
2023/3/30 2:00,101183.375,1,4.2098,287.8265,5.6151
2023/3/30 2:15,101166.8457,0.99999,4.1642,287.813,5.4931
2023/3/30 2:30,101151.1515,0.99997,4.1568,287.799,5.4075
2023/3/30 2:45,101138.3269,0.99998,4.2088,287.7878,5.4008
2023/3/30 3:00,101130.4063,1,4.3426,287.7827,5.5156
2023/3/30 3:15,101128.6102,1,4.5682,287.7858,5.7752
2023/3/30 3:30,101130.9032,1,4.8403,287.7942,6.1148
2023/3/30 3:45,101134.4361,1,5.0969,287.8037,6.4437
2023/3/30 4:00,101136.3594,1,5.2753,287.8101,6.6696
2023/3/30 4:15,101134.749,0.99981,5.3351,287.8104,6.7307
2023/3/30 4:30,101131.3812,0.99964,5.3091,287.8062,6.6731
2023/3/30 4:45,101128.9576,0.99965,5.2392,287.8004,6.5607
2023/3/30 5:00,101130.1797,1,5.1566,287.7958,6.4459
2023/3/30 5:15,101137.0365,1,5.0962,287.795,6.3767
2023/3/30 5:30,101148.6668,1,5.1058,287.8,6.3917
2023/3/30 5:45,101163.4969,1,5.2226,287.8125,6.5169
2023/3/30 6:00,101179.9531,1,5.4638,287.8343,6.7627
2023/3/30 6:15,101196.7093,0.9971,5.8311,287.8655,7.1256
2023/3/30 6:30,101213.4293,0.99307,6.2644,287.8996,7.5471
2023/3/30 6:45,101230.0244,0.9886,6.6717,287.9284,7.9403
2023/3/30 7:00,101246.4063,0.98438,6.9367,287.9436,8.1957
2023/3/30 7:15,101262.304,0.98134,6.9699,287.9395,8.2294
2023/3/30 7:30,101276.7187,0.98145,6.8482,287.9194,8.1174
2023/3/30 7:45,101288.4694,0.98693,6.6959,287.8892,7.9817
2023/3/30 8:00,101296.375,1,6.6374,287.8546,7.9449
2023/3/30 8:15,101299.8435,1,6.7583,287.8214,8.0901
2023/3/30 8:30,101300.6392,1,6.9977,287.7956,8.352
2023/3/30 8:45,101301.1153,1,7.2584,287.783,8.6281
2023/3/30 9:00,101303.625,0.95313,7.4427,287.7896,8.8154
2023/3/30 9:15,101309.6709,0.83702,7.4802,287.818,8.841
2023/3/30 9:30,101317.3524,0.69114,7.4137,287.8581,8.755
2023/3/30 9:45,101323.9183,0.5493,7.315,287.8961,8.6387
2023/3/30 10:00,101326.6172,0.44531,7.2559,287.9187,8.5745
2023/3/30 10:15,101323.4777,0.40483,7.2908,287.9168,8.6244
2023/3/30 10:30,101315.6475,0.42092,7.4021,287.9003,8.7691
2023/3/30 10:45,101305.0541,0.4785,7.5544,287.8836,8.9682
2023/3/30 11:00,101293.625,0.5625,7.7119,287.881,9.1803
2023/3/30 11:15,101282.7732,0.65854,7.8459,287.9025,9.3712
2023/3/30 11:30,101271.8527,0.75507,7.9555,287.9404,9.5363
2023/3/30 11:45,101259.7032,0.84125,8.0459,287.9824,9.6784
2023/3/30 12:00,101245.1641,0.90625,8.1217,288.0164,9.7997
2023/3/30 12:15,101227.5386,0.94308,8.185,288.0326,9.9008
2023/3/30 12:30,101207.9847,0.96018,8.2311,288.0313,9.9748
2023/3/30 12:45,101188.124,0.96984,8.2542,288.0151,10.0143
2023/3/30 13:00,101169.5781,0.98438,8.2495,287.9866,10.0127
2023/3/30 13:15,101153.4519,1,8.2196,287.9494,9.973
2023/3/30 13:30,101138.7836,1,8.192,287.9112,9.9319
2023/3/30 13:45,101124.0945,1,8.1976,287.8805,9.9312
2023/3/30 14:00,101107.9063,1,8.2638,287.866,10.0094
2023/3/30 14:15,101089.344,0.91153,8.4053,287.8739,10.188
2023/3/30 14:30,101069.9484,0.80083,8.5905,287.9022,10.4272
2023/3/30 14:45,101051.8637,0.70573,8.777,287.9465,10.6725
2023/3/30 15:00,101037.2344,0.66406,8.9215,288.0023,10.8689
2023/3/30 15:15,101027.6888,0.69952,8.9932,288.0641,10.9768
2023/3/30 15:30,101022.792,0.77917,9.0135,288.1213,11.0199
2023/3/30 15:45,101021.5929,0.85596,9.0175,288.162,11.0387
2023/3/30 16:00,101023.1406,0.88281,9.0402,288.1743,11.0731
2023/3/30 16:15,101026.5576,0.82837,9.104,288.1516,11.1517
2023/3/30 16:30,101031.2605,0.72408,9.1856,288.1088,11.2599
2023/3/30 16:45,101036.7394,0.61713,9.2487,288.0658,11.3704
2023/3/30 17:00,101042.4844,0.55469,9.2559,288.0428,11.4545
2023/3/30 17:15,101048.1602,0.571,9.1824,288.054,11.49
2023/3/30 17:30,101054.1299,0.64871,9.0538,288.0906,11.4797
2023/3/30 17:45,101060.9311,0.75753,8.9083,288.1377,11.4334
2023/3/30 18:00,101069.1016,0.86719,8.7837,288.1807,11.36
2023/3/30 18:15,101079.0664,0.95183,8.7101,288.209,11.2715
2023/3/30 18:30,101090.8011,1,8.689,288.2288,11.1966
2023/3/30 18:45,101104.1684,1,8.7155,288.2502,11.1684
2023/3/30 19:00,101119.0313,0.99219,8.7854,288.2835,11.2213
2023/3/30 19:15,101135.258,0.92819,8.8881,288.3345,11.37
2023/3/30 19:30,101152.7391,0.85258,8.9826,288.3909,11.5424
2023/3/30 19:45,101171.3701,0.79794,9.0186,288.4357,11.6418
2023/3/30 20:00,101191.0469,0.79688,8.944,288.452,11.5676
2023/3/30 20:15,101211.3505,0.86628,8.7264,288.4286,11.254
2023/3/30 20:30,101230.603,0.96036,8.4203,288.3762,10.7854
2023/3/30 20:45,101246.8118,1,8.1028,288.3111,10.2853
2023/3/30 21:00,101257.9844,0.97656,7.852,288.2497,9.8784
2023/3/30 21:15,101262.7879,0.79942,7.7277,288.2062,9.6619
2023/3/30 21:30,101262.5296,0.54328,7.7149,288.1866,9.6182
2023/3/30 21:45,101259.1763,0.28894,7.7795,288.195,9.7002
2023/3/30 22:00,101254.6953,0.11719,7.8864,288.2355,9.8599
2023/3/30 22:15,101250.7673,0.087639,7.9915,288.3065,10.0355
2023/3/30 22:30,101247.9282,0.17511,8.0156,288.3848,10.1107
2023/3/30 22:45,101246.4277,0.33323,7.8709,288.4417,9.9559
2023/3/30 23:00,101246.5156,0.51563,7.4698,288.4483,9.4412
2023/3/30 23:15,101248.2049,0.68278,6.7692,288.3863,8.4996
2023/3/30 23:30,101250.5615,0.82268,5.9027,288.2784,7.3156
2023/3/30 23:45,101252.4147,0.93014,5.0477,288.1576,6.1365
2023/3/31 0:00,101252.5938,1,4.3807,288.057,5.2096
2023/3/31 0:15,101250.199,1,4.0286,288.0013,4.7146
2023/3/31 0:30,101245.4148,1,3.9244,287.9813,4.5639
2023/3/31 0:45,101238.6966,1,3.9545,287.9795,4.6033
2023/3/31 1:00,101230.5,1,4.006,287.9783,4.6793
2023/3/31 1:15,101221.2592,0.99197,3.9899,287.9641,4.6708
2023/3/31 1:30,101211.3243,0.99176,3.9144,287.9395,4.5854
2023/3/31 1:45,101201.0241,0.99566,3.8117,287.9111,4.4628
2023/3/31 2:00,101190.6875,1,3.7138,287.8852,4.3422
2023/3/31 2:15,101180.6858,1,3.6445,287.8671,4.253
2023/3/31 2:30,101171.5596,1,3.5968,287.8564,4.1879
2023/3/31 2:45,101163.8919,1,3.5557,287.8514,4.1306
2023/3/31 3:00,101158.2656,1,3.5066,287.8504,4.0647
2023/3/31 3:15,101155.1828,1,3.4392,287.8517,3.9791
2023/3/31 3:30,101154.8212,1,3.3612,287.8548,3.8815
2023/3/31 3:45,101157.2775,1,3.2851,287.859,3.7845
2023/3/31 4:00,101162.6484,1,3.2233,287.8638,3.7007
2023/3/31 4:15,101170.7586,0.99595,3.185,287.8688,3.6396
2023/3/31 4:30,101180.344,0.99078,3.1658,287.8735,3.598
2023/3/31 4:45,101189.8688,0.98631,3.1572,287.8775,3.5695
2023/3/31 5:00,101197.7969,0.98438,3.1508,287.8804,3.5476
2023/3/31 5:15,101203.1923,0.98619,3.1398,287.8821,3.5269
2023/3/31 5:30,101207.5186,0.99057,3.1216,287.8837,3.502
2023/3/31 5:45,101212.8396,0.99577,3.0931,287.8865,3.4665
2023/3/31 6:00,101221.2188,1,3.0493,287.892,3.4115
2023/3/31 6:15,101234.1039,1,2.9869,287.9011,3.3314
2023/3/31 6:30,101250.479,1,2.9158,287.9143,3.2389
2023/3/31 6:45,101268.7123,1,2.8503,287.9315,3.1523
2023/3/31 7:00,101287.1719,1,2.8052,287.9529,3.0903
2023/3/31 7:15,101304.5113,0.99949,2.7897,287.978,3.0654
2023/3/31 7:30,101320.5262,0.99947,2.7933,288.0045,3.0647
2023/3/31 7:45,101335.2975,0.99972,2.7998,288.0299,3.0684
2023/3/31 8:00,101348.9063,1,2.7931,288.0515,3.0567
2023/3/31 8:15,101361.356,1,2.7625,288.0675,3.0164
2023/3/31 8:30,101372.3409,1,2.7179,288.0803,2.9603
2023/3/31 8:45,101381.4776,1,2.6746,288.0934,2.9074
2023/3/31 9:00,101388.3828,1,2.6481,288.11,2.877
2023/3/31 9:15,101392.844,1,2.6475,288.1323,2.8797
2023/3/31 9:30,101395.3318,1,2.6576,288.1567,2.8948
2023/3/31 9:45,101396.4877,1,2.6574,288.1782,2.8944
2023/3/31 10:00,101396.9531,1,2.6265,288.1921,2.851
2023/3/31 10:15,101397.1495,0.9998,2.5513,288.1951,2.748
2023/3/31 10:30,101396.618,0.99961,2.442,288.1913,2.6061
2023/3/31 10:45,101394.6799,0.99962,2.3121,288.1866,2.4528
2023/3/31 11:00,101390.6563,1,2.1719,288.1868,2.3115
2023/3/31 11:15,101383.8565,1,2.0324,288.1968,2.2022
2023/3/31 11:30,101373.5428,1,1.917,288.2175,2.1434
2023/3/31 11:45,101358.9655,1,1.8548,288.2491,2.1553
2023/3/31 12:00,101339.375,1,1.8756,288.2914,2.2583
2023/3/31 12:15,101314.5431,0.99469,1.9967,288.3432,2.4596
2023/3/31 12:30,101286.3278,0.97584,2.1853,288.3968,2.7217
2023/3/31 12:45,101257.1088,0.93196,2.3957,288.4434,2.9967
2023/3/31 13:00,101229.2656,0.85156,2.5828,288.474,3.2378
2023/3/31 13:15,101204.6571,0.72856,2.7117,288.4827,3.4102
2023/3/31 13:30,101183.0589,0.57852,2.7873,288.4757,3.521
2023/3/31 13:45,101163.7262,0.42243,2.8239,288.4622,3.5865
2023/3/31 14:00,101145.9141,0.28125,2.8359,288.4513,3.6208
2023/3/31 14:15,101129.0917,0.17163,2.8378,288.4502,3.6367
2023/3/31 14:30,101113.5859,0.092871,2.8484,288.4583,3.6516
2023/3/31 14:45,101099.9375,0.039942,2.8856,288.473,3.683
2023/3/31 15:00,101088.6875,0.0078125,2.966,288.4915,3.7477
2023/3/31 15:15,101080.2874,0,3.0991,288.5108,3.8565
2023/3/31 15:30,101074.8308,0,3.2689,288.5266,3.9955
2023/3/31 15:45,101072.3222,0.0047155,3.4526,288.534,4.1445
2023/3/31 16:00,101072.7656,0.03125,3.6267,288.5284,4.2823
2023/3/31 16:15,101076.0196,0.069379,3.7702,288.506,4.3909
2023/3/31 16:30,101081.3593,0.11439,3.8775,288.4681,4.4703
2023/3/31 16:45,101087.9138,0.1608,3.9472,288.4169,4.5257
2023/3/31 17:00,101094.8125,0.20313,3.9793,288.3549,4.5643
2023/3/31 17:15,101101.4164,0.23986,3.9794,288.2853,4.596
2023/3/31 17:30,101108.0133,0.28542,3.9618,288.2156,4.6263
2023/3/31 17:45,101115.1232,0.35819,3.9387,288.1545,4.6537
2023/3/31 18:00,101123.2656,0.47656,3.9153,288.1104,4.669
2023/3/31 18:15,101132.8181,0.64647,3.8885,288.0894,4.659
2023/3/31 18:30,101143.5893,0.82402,3.8476,288.0877,4.6188
2023/3/31 18:45,101155.2455,0.95283,3.7847,288.0992,4.5505
2023/3/31 19:00,101167.4531,0.97656,3.6986,288.1177,4.4622
2023/3/31 19:15,101179.8958,0.86126,3.6083,288.1378,4.3807
2023/3/31 19:30,101192.3267,0.66266,3.5701,288.1575,4.3597
2023/3/31 19:45,101204.5161,0.4589,3.6258,288.1758,4.4349
2023/3/31 20:00,101216.2344,0.32813,3.7918,288.1917,4.6144
2023/3/31 20:15,101227.2231,0.32621,4.0676,288.2042,4.8875
2023/3/31 20:30,101237.1088,0.41989,4.4095,288.2133,5.2124
2023/3/31 20:45,101245.4888,0.55363,4.7578,288.2192,5.5402
2023/3/31 21:00,101251.9609,0.67188,5.0381,288.2219,5.812
2023/3/31 21:15,101256.3907,0.73295,5.1876,288.2216,5.9779
2023/3/31 21:30,101259.7158,0.75055,5.2281,288.2187,6.0536
2023/3/31 21:45,101263.142,0.75226,5.2066,288.2132,6.0738
2023/3/31 22:00,101267.875,0.76563,5.1696,288.2056,6.0728
2023/3/31 22:15,101274.4863,0.81061,5.1511,288.1957,6.0743
2023/3/31 22:30,101281.0096,0.87672,5.1452,288.1819,6.07
2023/3/31 22:45,101284.8446,0.94589,5.137,288.1619,6.0439
2023/3/31 23:00,101283.3906,1,5.1114,288.1338,5.9796
2023/3/31 23:15,101274.9723,1,5.0598,288.0964,5.8697
2023/3/31 23:30,101261.614,1,4.9971,288.0528,5.7417
2023/3/31 23:45,101246.2651,1,4.9443,288.007,5.6318
2023/4/1 0:00,101231.875,1,4.9226,287.9631,5.5764
2023/4/1 0:15,101220.6893,0.988,4.9445,287.9247,5.5973
2023/4/1 0:30,101212.138,0.98218,4.984,287.8934,5.6548
2023/4/1 0:45,101204.9474,0.98333,5.0031,287.8707,5.6912
2023/4/1 1:00,101197.8438,0.99219,4.9608,287.8579,5.6461
2023/4/1 1:15,101189.6411,1,4.8312,287.8554,5.4808
2023/4/1 1:30,101179.5049,1,4.6553,287.8604,5.2497
2023/4/1 1:45,101166.6886,1,4.4926,287.869,5.0323
2023/4/1 2:00,101150.4453,1,4.4042,287.8777,4.9096
2023/4/1 2:15,101130.6793,0.94906,4.4331,287.8831,4.9389
2023/4/1 2:30,101109.898,0.88167,4.5465,287.8833,5.0775
2023/4/1 2:45,101091.2594,0.81485,4.6887,287.8767,5.2537
2023/4/1 3:00,101077.9219,0.76563,4.8013,287.8618,5.3932
2023/4/1 3:15,101072.0338,0.747,4.8416,287.8387,5.4415
2023/4/1 3:30,101071.705,0.75593,4.8294,287.8133,5.4221
2023/4/1 3:45,101074.0354,0.78533,4.8002,287.7931,5.3781
2023/4/1 4:00,101076.125,0.82813,4.7892,287.7856,5.3522
2023/4/1 4:15,101075.838,0.87738,4.8251,287.7952,5.3788
2023/4/1 4:30,101074.0955,0.92665,4.8975,287.814,5.4464
2023/4/1 4:45,101072.5825,0.96963,4.9805,287.8309,5.5262
2023/4/1 5:00,101072.9844,1,5.0399,287.8348,5.58
2023/4/1 5:15,101076.6729,1,5.047,287.8184,5.5761
2023/4/1 5:30,101083.7666,1,5.0211,287.7881,5.5371
2023/4/1 5:45,101094.0708,1,4.9967,287.754,5.5024
2023/4/1 6:00,101107.3906,1,5.0104,287.7262,5.5143
2023/4/1 6:15,101123.3408,0.99612,5.0875,287.7125,5.6014
2023/4/1 6:30,101140.7736,0.99575,5.201,287.712,5.7311
2023/4/1 6:45,101158.3509,0.99751,5.3084,287.7219,5.853
2023/4/1 7:00,101174.7344,1,5.3656,287.739,5.9143
2023/4/1 7:15,101188.923,1,5.3408,287.761,5.877
2023/4/1 7:30,101201.2648,1,5.2553,287.7875,5.7664
2023/4/1 7:45,101212.4449,1,5.1434,287.8189,5.6234
2023/4/1 8:00,101223.1484,1,5.0385,287.8553,5.4881
2023/4/1 8:15,101233.8422,0.99584,4.9647,287.896,5.3897
2023/4/1 8:30,101244.1192,0.99242,4.9091,287.9358,5.3147
2023/4/1 8:45,101253.3542,0.99279,4.8495,287.9685,5.2385
2023/4/1 9:00,101260.9219,1,4.7623,287.9877,5.1348
2023/4/1 9:15,101266.2061,1,4.6323,287.9904,4.9865
2023/4/1 9:30,101268.6276,1,4.4828,287.9857,4.8204
2023/4/1 9:45,101267.6161,1,4.347,287.986,4.6744
2023/4/1 10:00,101262.6016,0.96875,4.2579,288.0034,4.5866
2023/4/1 10:15,101253.3982,0.88084,4.2377,288.0461,4.5817
2023/4/1 10:30,101241.3579,0.76242,4.2628,288.1061,4.6296
2023/4/1 10:45,101228.2167,0.63193,4.2989,288.1713,4.687
2023/4/1 11:00,101215.7109,0.50781,4.3116,288.2295,4.7105
2023/4/1 11:15,101205.0436,0.40524,4.2768,288.2711,4.6699
2023/4/1 11:30,101195.2856,0.32628,4.2117,288.2968,4.587
2023/4/1 11:45,101184.9746,0.26973,4.1431,288.3099,4.4963
2023/4/1 12:00,101172.6484,0.23438,4.0973,288.3137,4.432
2023/4/1 12:15,101157.215,0.21805,4.0902,288.3109,4.4175
2023/4/1 12:30,101139.0632,0.21468,4.1032,288.3018,4.4353
2023/4/1 12:45,101118.9521,0.21726,4.109,288.2862,4.4568
2023/4/1 13:00,101097.6406,0.21875,4.0808,288.264,4.4528
2023/4/1 13:15,101075.8033,0.21427,4.0007,288.2354,4.4021
2023/4/1 13:30,101053.776,0.20756,3.8835,288.2025,4.3144
2023/4/1 13:45,101031.8099,0.20449,3.7533,288.1682,4.2083
2023/4/1 14:00,101010.1563,0.21094,3.6352,288.1349,4.1036
2023/4/1 14:15,100989.1058,0.22992,3.5512,288.1058,4.0214
2023/4/1 14:30,100969.1073,0.25293,3.5037,288.0856,3.9771
2023/4/1 14:45,100950.6489,0.26862,3.4869,288.0794,3.9816
2023/4/1 15:00,100934.2188,0.26563,3.4911,288.0923,4.0397
2023/4/1 15:15,100920.3073,0.23667,3.5051,288.1278,4.1462
2023/4/1 15:30,100909.414,0.19087,3.5225,288.1818,4.2771
2023/4/1 15:45,100902.0402,0.14143,3.5408,288.2486,4.4076
2023/4/1 16:00,100898.6875,0.10156,3.5594,288.3224,4.5153
2023/4/1 16:15,100899.6066,0.081092,3.5805,288.3976,4.5867
2023/4/1 16:30,100904.0445,0.076356,3.6085,288.4696,4.6303
2023/4/1 16:45,100910.9972,0.080318,3.6453,288.5339,4.655
2023/4/1 17:00,100919.4609,0.085938,3.6901,288.5861,4.6653
2023/4/1 17:15,100928.6503,0.087522,3.7384,288.6228,4.6616
2023/4/1 17:30,100938.6542,0.084759,3.7797,288.6451,4.6393
2023/4/1 17:45,100949.7802,0.078678,3.8031,288.6554,4.5956
2023/4/1 18:00,100962.3359,0.070313,3.7988,288.6559,4.5285
2023/4/1 18:15,100976.6125,0.060884,3.7596,288.6492,4.4373
2023/4/1 18:30,100992.835,0.052382,3.69,288.6396,4.3265
2023/4/1 18:45,101011.2123,0.046986,3.5982,288.6315,4.2031
2023/4/1 19:00,101031.9531,0.046875,3.4934,288.6296,4.0759
2023/4/1 19:15,101055.01,0.053706,3.3855,288.6369,3.955
2023/4/1 19:30,101079.3106,0.067041,3.2803,288.6512,3.8451
2023/4/1 19:45,101103.5262,0.085918,3.1803,288.6686,3.7459
2023/4/1 20:00,101126.3281,0.10938,3.0843,288.6855,3.652
2023/4/1 20:15,101146.6314,0.13616,2.9902,288.6984,3.5567
2023/4/1 20:30,101164.3258,0.16383,2.9063,288.7059,3.4677
2023/4/1 20:45,101179.5449,0.18966,2.8469,288.7067,3.4006
2023/4/1 21:00,101192.4219,0.21094,2.8292,288.6997,3.3753
2023/4/1 21:15,101203.076,0.22552,2.8681,288.6838,3.4103
2023/4/1 21:30,101211.5686,0.2337,2.961,288.6581,3.501
2023/4/1 21:45,101217.9469,0.23636,3.0986,288.6218,3.6335
2023/4/1 22:00,101222.2578,0.23438,3.2697,288.5741,3.791
2023/4/1 22:15,101224.6024,0.22811,3.4585,288.5152,3.9552
2023/4/1 22:30,101225.2972,0.21582,3.6317,288.4497,4.107
2023/4/1 22:45,101224.7125,0.19523,3.7504,288.3835,4.223
2023/4/1 23:00,101223.2188,0.16406,3.7754,288.3222,4.2775
2023/4/1 23:15,101221.0049,0.1218,3.6832,288.2707,4.2533
2023/4/1 23:30,101217.5346,0.074904,3.5131,288.2298,4.1725
2023/4/1 23:45,101212.0899,0.031568,3.3191,288.1998,4.0695
