date,Temperature (C),Apparent Temperature (C),Humidity,Visibility (km),Pressure (millibars),Wind Speed (km/h)
2006/4/30 6:00,9.772222222,7.933333333,0.68,9.982,1011.83,12.8317
2006/4/30 7:00,10.93333333,10.93333333,0.67,9.982,1012.42,11.1412
2006/4/30 8:00,11.65555556,11.65555556,0.66,15.3111,1012.96,7.1806
2006/4/30 9:00,13.93888889,13.93888889,0.55,9.982,1012.97,21.5579
2006/4/30 10:00,15.02777778,15.02777778,0.54,9.982,1013.36,17.3075
2006/4/30 11:00,16.03888889,16.03888889,0.47,11.4471,1013.41,24.5203
2006/4/30 12:00,15.22777778,15.22777778,0.51,11.2056,1013.34,20.3665
2006/4/30 13:00,16.20555556,16.20555556,0.44,11.2056,1013.62,14.4417
2006/4/30 14:00,17.3,17.3,0.43,11.3988,1013.28,18.0159
2006/4/30 15:00,17.77777778,17.77777778,0.43,11.2056,1012.98,15.8263
2006/4/30 16:00,17.8,17.8,0.38,11.2056,1012.5,17.2431
2006/4/30 17:00,17.26111111,17.26111111,0.39,11.3988,1012.61,16.8728
2006/4/30 18:00,17.2,17.2,0.38,11.2056,1012.88,15.3111
2006/4/30 19:00,15.02222222,15.02222222,0.45,9.982,1012.98,20.9139
2006/4/30 20:00,13.92777778,13.92777778,0.47,10.3523,1013.73,13.3469
2006/4/30 21:00,12.36666667,12.36666667,0.57,9.982,1014.17,9.4346
2006/4/30 22:00,12.29444444,12.29444444,0.59,15.8263,1014.46,6.7781
2006/4/30 23:00,12.78888889,12.78888889,0.56,15.3111,1014.45,14.4095
2006/5/1 0:00,12.73333333,12.73333333,0.54,15.8263,1014.48,14.1036
2006/5/1 1:00,12.68888889,12.68888889,0.56,15.8263,1014.28,17.066
2006/5/1 2:00,11.13333333,11.13333333,0.91,6.9391,1018.35,7.5026
2006/5/1 3:00,11.6,11.6,0.62,15.8746,1014.08,17.0338
2006/5/1 4:00,11.08888889,11.08888889,0.71,15.8746,1014.08,17.1143
2006/5/1 5:00,10.55555556,10.55555556,0.78,14.9569,1013.82,13.0571
2006/5/1 6:00,11.06666667,11.06666667,0.77,11.27,1013.87,15.7136
2006/5/1 7:00,11.09444444,11.09444444,0.78,11.27,1014.26,9.7405
2006/5/1 8:00,12.05,12.05,0.74,10.0303,1014.51,12.7351
2006/5/1 9:00,12.15555556,12.15555556,0.73,11.27,1014.58,15.8585
2006/5/1 10:00,12.66666667,12.66666667,0.73,11.1251,1014.78,15.8585
2006/5/1 11:00,12.81111111,12.81111111,0.74,11.4471,1014.85,10.4006
2006/5/1 12:00,15.72222222,15.72222222,0.64,11.0768,1014.75,17.1304
2006/5/1 13:00,15.7,15.7,0.69,11.0768,1014.57,9.338
2006/5/1 14:00,14.95555556,14.95555556,0.77,11.2056,1014.6,17.3075
2006/5/1 15:00,13.70555556,13.70555556,0.78,11.0446,1014.87,13.2986
2006/5/1 16:00,12.71111111,12.71111111,0.83,11.0446,1015.14,10.1913
2006/5/1 17:00,12.81666667,12.81666667,0.84,10.8192,1015.56,9.3702
2006/5/1 18:00,12.22222222,12.22222222,0.86,11.0446,1015.99,7.6153
2006/5/1 19:00,12.22222222,12.22222222,0.86,11.27,1016.28,8.1144
2006/5/1 20:00,11.35,11.35,0.92,11.0768,1016.85,3.2844
2006/5/1 21:00,11.09444444,11.09444444,0.93,4.2987,1017.57,1.5939
2006/5/1 22:00,11.04444444,11.04444444,0.96,4.347,1018,6.3434
2006/5/1 23:00,11.21666667,11.21666667,0.93,10.0303,1018.45,3.4937
2006/5/2 0:00,11.06666667,11.06666667,0.93,10.0464,1018.8,6.44
2006/5/2 1:00,10.99444444,10.99444444,0.93,8.05,1018.9,4.508
2006/5/2 2:00,10.27777778,10.27777778,0.84,13.9748,1022.55,5.7477
2006/5/2 3:00,10.9,10.9,0.89,5.9731,1019.12,6.2629
2006/5/2 4:00,10.95,10.95,0.96,6.0214,1019.32,3.22
2006/5/2 5:00,11,11,0.95,8.1788,1019.63,3.6869
2006/5/2 6:00,11.04444444,11.04444444,0.93,10.8997,1019.98,0
2006/5/2 7:00,12.59444444,12.59444444,0.84,10.8997,1020.23,8.05
2006/5/2 8:00,12.65,12.65,0.79,9.8371,1020.96,10.6904
2006/5/2 9:00,13.75,13.75,0.73,11.1251,1021.38,16.3093
2006/5/2 10:00,14.86111111,14.86111111,0.68,11.27,1021.68,19.3683
2006/5/2 11:00,15.75555556,15.75555556,0.68,11.0768,1021.67,16.0517
2006/5/2 12:00,14.93333333,14.93333333,0.68,11.27,1021.73,13.9587
2006/5/2 13:00,16.01666667,16.01666667,0.67,11.27,1021.52,15.3111
2006/5/2 14:00,16.15555556,16.15555556,0.67,11.4471,1021.84,10.8836
2006/5/2 15:00,16.16111111,16.16111111,0.67,11.27,1021.8,12.4936
2006/5/2 16:00,17.2,17.2,0.63,11.27,1021.6,12.3165
2006/5/2 17:00,17.14444444,17.14444444,0.63,11.4471,1021.56,9.0965
2006/5/2 18:00,17.15,17.15,0.59,11.27,1021.51,9.1448
2006/5/2 19:00,15.04444444,15.04444444,0.72,11.27,1021.31,9.499
2006/5/2 20:00,14.06111111,14.06111111,0.77,10.0303,1021.65,10.3684
2006/5/2 21:00,12.73333333,12.73333333,0.78,10.0464,1022.21,7.9534
2006/5/2 22:00,13.24444444,13.24444444,0.74,15.8746,1022.6,10.3845
2006/5/2 23:00,12.67222222,12.67222222,0.74,14.8764,1022.96,12.9605
2006/5/3 0:00,11.66666667,11.66666667,0.76,15.5043,1023.1,11.5437
2006/5/3 1:00,11.11111111,11.11111111,0.78,15.5043,1023.11,10.6904
2006/5/3 2:00,10.61666667,10.61666667,0.86,14.0231,1025.77,5.4579
2006/5/3 3:00,9.561111111,8.888888889,0.86,14.6832,1023.2,6.3595
2006/5/3 4:00,9.538888889,9.538888889,0.87,14.6832,1023.49,3.2039
2006/5/3 5:00,8.805555556,8.805555556,0.92,11.4954,1023.68,3.7674
2006/5/3 6:00,9.05,9.05,0.93,10.8192,1024.08,3.2683
2006/5/3 7:00,11.13888889,11.13888889,0.81,10.8514,1024.48,12.6546
2006/5/3 8:00,12.21111111,12.21111111,0.75,10.8353,1025.1,9.2092
2006/5/3 9:00,12.94444444,12.94444444,0.72,10.0464,1025.46,14.0392
2006/5/3 10:00,13.91666667,13.91666667,0.64,11.27,1025.57,14.168
2006/5/3 11:00,16.07777778,16.07777778,0.56,11.4471,1025.72,13.3147
2006/5/3 12:00,16.13888889,16.13888889,0.58,11.27,1025.78,9.5312
2006/5/3 13:00,16.25555556,16.25555556,0.57,11.27,1025.68,5.2969
2006/5/3 14:00,17.34444444,17.34444444,0.55,11.4471,1025.63,11.4632
2006/5/3 15:00,17.31111111,17.31111111,0.57,11.27,1025.38,10.9963
2006/5/3 16:00,17.87222222,17.87222222,0.55,11.27,1025.18,4.9105
2006/5/3 17:00,17.46666667,17.46666667,0.55,11.4471,1025.12,3.8318
2006/5/3 18:00,16.27222222,16.27222222,0.7,11.2056,1025.08,8.05
2006/5/3 19:00,15.18333333,15.18333333,0.66,11.2056,1025.27,9.4829
2006/5/3 20:00,14.25555556,14.25555556,0.7,11.3988,1025.7,7.0679
2006/5/3 21:00,13.75,13.75,0.77,11.1251,1025.98,10.6904
2006/5/3 22:00,13.12777778,13.12777778,0.78,15.6492,1026.19,10.4972
2006/5/3 23:00,12.67222222,12.67222222,0.88,13.9748,1026.32,5.7477
2006/5/4 0:00,12.02222222,12.02222222,0.86,14.7315,1026.4,2.9141
2006/5/4 1:00,11.05,11.05,0.89,14.7315,1026.6,6.0697
2006/5/4 2:00,8.066666667,6.666666667,0.82,14.9569,1025.7,8.4042
2006/5/4 3:00,9.588888889,9.077777778,0.83,14.6349,1026.38,5.7638
2006/5/4 4:00,9.538888889,8.005555556,0.74,15.5526,1026.58,10.4972
2006/5/4 5:00,9.655555556,8.288888889,0.75,14.7959,1026.64,9.6922
2006/5/4 6:00,9.983333333,8.772222222,0.72,11.0446,1026.97,9.1609
2006/5/4 7:00,9.983333333,8.561111111,0.72,11.1251,1027.5,10.3684
2006/5/4 8:00,12.15,12.15,0.66,11.3183,1028.11,3.8801
2006/5/4 9:00,12.82777778,12.82777778,0.64,9.982,1028.01,4.3953
2006/5/4 10:00,14.97777778,14.97777778,0.6,9.982,1028.11,7.7924
2006/5/4 11:00,16.12222222,16.12222222,0.51,11.3988,1028.11,13.8299
2006/5/4 12:00,16.22777778,16.22777778,0.57,11.2056,1027.98,12.4131
2006/5/4 13:00,15.31666667,15.31666667,0.6,11.2056,1027.59,14.2646
2006/5/4 14:00,16.55,16.55,0.5,11.3988,1027.56,19.0946
2006/5/4 15:00,17.42777778,17.42777778,0.53,11.2056,1026.9,14.2002
2006/5/4 16:00,17.84444444,17.84444444,0.5,11.2056,1026.32,15.8102
2006/5/4 17:00,17.45555556,17.45555556,0.4,10.3523,1025.89,15.3272
2006/5/4 18:00,17.31111111,17.31111111,0.44,9.982,1025.52,12.5902
2006/5/4 19:00,15.20555556,15.20555556,0.5,9.982,1025.43,10.8675
2006/5/4 20:00,14.18888889,14.18888889,0.54,10.3523,1025.81,7.1645
2006/5/4 21:00,12.17222222,12.17222222,0.67,9.982,1025.94,3.542
2006/5/4 22:00,10.6,10.6,0.76,15.8263,1025.95,6.2146
2006/5/4 23:00,8.916666667,8.211111111,0.8,15.3111,1025.97,6.0858
2006/5/5 0:00,9.422222222,8.694444444,0.77,15.8263,1025.76,6.5044
2006/5/5 1:00,8.794444444,7.977777778,0.8,15.8263,1025.58,6.4561
2006/5/5 2:00,8.044444444,6.272222222,0.78,15.3111,1022.14,10.2235
2006/5/5 3:00,6.688888889,5.805555556,0.89,14.9086,1025.48,5.6028
2006/5/5 4:00,6.666666667,5.538888889,0.86,14.9086,1025.47,6.3917
2006/5/5 5:00,7.677777778,6.733333333,0.83,14.4578,1025.4,6.2951
2006/5/5 6:00,7.177777778,5.388888889,0.8,9.9015,1025.56,9.4346
2006/5/5 7:00,8.872222222,8.5,0.83,9.982,1025.66,4.9588
2006/5/5 8:00,11.06666667,11.06666667,0.77,10.3523,1025.69,7.6958
2006/5/5 9:00,13.84444444,13.84444444,0.67,9.982,1025.83,8.0017
2006/5/5 10:00,17.15555556,17.15555556,0.58,9.982,1025.35,5.0554
2006/5/5 11:00,18.88888889,18.88888889,0.45,9.982,1025.02,4.8944
2006/5/5 12:00,20.04444444,20.04444444,0.37,9.982,1024.43,8.1788
2006/5/5 13:00,21.17777778,21.17777778,0.32,9.982,1024.03,9.4024
2006/5/5 14:00,20.27777778,20.27777778,0.3,10.3523,1023.64,6.0214
2006/5/5 15:00,19.21111111,19.21111111,0.39,9.982,1022.91,22.54
2006/5/5 16:00,20.18333333,20.18333333,0.36,9.982,1022.52,13.8782
2006/5/5 17:00,19.33888889,19.33888889,0.31,10.3523,1022.19,13.8943
2006/5/5 18:00,17.96111111,17.96111111,0.42,9.982,1021.83,12.1716
2006/5/5 19:00,16.31111111,16.31111111,0.51,9.982,1021.73,10.787
2006/5/5 20:00,15.24444444,15.24444444,0.49,10.3523,1022.13,2.5599
2006/5/5 21:00,11.34444444,11.34444444,0.69,9.982,1022.05,7.5509
2006/5/5 22:00,12.11111111,12.11111111,0.61,15.8263,1022.17,10.4972
2006/5/5 23:00,10.70555556,10.70555556,0.67,14.9569,1022.09,9.5473
2006/5/6 0:00,9.4,7.744444444,0.76,15.8263,1021.68,11.0768
2006/5/6 1:00,9.283333333,8.555555556,0.8,15.8263,1021.39,6.4078
2006/5/6 2:00,6.783333333,6.783333333,0.89,11.6081,1018.74,4.4919
2006/5/6 3:00,7.85,6.872222222,0.78,15.8263,1020.88,6.4883
2006/5/6 4:00,6.805555556,5.744444444,0.81,15.8263,1020.47,6.2307
2006/5/6 5:00,7.305555556,6.288888889,0.78,14.9569,1020.14,6.3273
2006/5/6 6:00,6.233333333,4.233333333,0.85,9.982,1020.09,9.5956
2006/5/6 7:00,8.85,7.366666667,0.83,9.982,1020.09,9.4668
2006/5/6 8:00,11.89444444,11.89444444,0.72,9.982,1020.07,13.5723
2006/5/6 9:00,11.36666667,11.36666667,0.75,11.2056,1020.04,12.9444
2006/5/6 10:00,13.96111111,13.96111111,0.66,11.27,1019.85,17.6456
2006/5/6 11:00,14.8,14.8,0.57,11.0768,1019.33,16.5347
2006/5/6 12:00,16.11666667,16.11666667,0.55,11.27,1018.98,17.4041
2006/5/6 13:00,14.14444444,14.14444444,0.65,11.27,1018.75,17.0821
2006/5/6 14:00,13.48888889,13.48888889,0.65,11.4471,1018.33,19.8996
2006/5/6 15:00,13.79444444,13.79444444,0.72,11.27,1018.07,21.5901
2006/5/6 16:00,14,14,0.59,11.27,1018.04,20.6241
2006/5/6 17:00,13.80555556,13.80555556,0.61,11.4471,1017.84,14.0231
2006/5/6 18:00,12.86111111,12.86111111,0.68,11.27,1017.94,10.8836
2006/5/6 19:00,12.28888889,12.28888889,0.72,11.27,1017.94,11.1573
2006/5/6 20:00,10.15,10.15,0.83,11.0768,1017.98,10.9158
2006/5/6 21:00,8.961111111,7.95,0.89,11.27,1018.25,7.3255
2006/5/6 22:00,8.916666667,8.088888889,0.86,15.8263,1018.37,6.5527
2006/5/6 23:00,8.55,7.605555556,0.87,14.9569,1018.36,6.7781
2006/5/7 0:00,6.944444444,5.872222222,0.89,15.8263,1018.25,6.3273
2006/5/7 1:00,5.855555556,4.583333333,0.93,11.9784,1018.26,6.44
2006/5/7 2:00,10.51111111,10.51111111,0.9,14.168,1017.39,6.2307
2006/5/7 3:00,5.811111111,4.577777778,0.96,11.8979,1017.85,6.2951
2006/5/7 4:00,5.277777778,2.827777778,0.96,11.8979,1018.05,10.8675
2006/5/7 5:00,4.816666667,2.433333333,0.93,6.4078,1017.91,10.1108
2006/5/7 6:00,5.188888889,3.377777778,1,6.1985,1017.98,7.9695
2006/5/7 7:00,8.938888889,8.938888889,0.93,8.1305,1018.45,3.703
2006/5/7 8:00,10.00555556,10.00555556,0.92,9.4507,1018.67,9.9337
2006/5/7 9:00,12.78333333,12.78333333,0.77,9.982,1018.65,8.3881
2006/5/7 10:00,15.00555556,15.00555556,0.67,11.27,1018.54,9.7888
2006/5/7 11:00,16.95,16.95,0.55,11.0768,1018.41,2.737
2006/5/7 12:00,17.2,17.2,0.63,11.27,1018.14,11.0768
2006/5/7 13:00,17.73333333,17.73333333,0.52,11.27,1017.94,8.0822
2006/5/7 14:00,17.39444444,17.39444444,0.53,11.4471,1017.79,10.2074
2006/5/7 15:00,17.76111111,17.76111111,0.56,11.27,1017.53,9.338
2006/5/7 16:00,18.66666667,18.66666667,0.61,11.27,1017.09,6.3434
2006/5/7 17:00,17.80555556,17.80555556,0.5,11.4471,1016.94,1.5456
2006/5/7 18:00,17.55,17.55,0.53,11.27,1016.81,13.9587
2006/5/7 19:00,12.86666667,12.86666667,0.83,11.27,1016.89,2.6404
2006/5/7 20:00,13.2,13.2,0.79,11.4471,1017.64,9.8049
2006/5/7 21:00,12.22222222,12.22222222,0.8,11.27,1018.15,13.8138
2006/5/7 22:00,11.69444444,11.69444444,0.86,15.8263,1018.17,10.4328
2006/5/7 23:00,11.67777778,11.67777778,0.82,14.9569,1017.92,9.5151
2006/5/8 0:00,10.51111111,10.51111111,0.89,15.8263,1017.68,6.3756
2006/5/8 1:00,11.04444444,11.04444444,0.89,15.8263,1017.55,3.3649
2006/5/8 2:00,10.55555556,10.55555556,0.9,9.982,1017.62,5.2808
2006/5/8 3:00,10.6,10.6,0.93,14.9086,1016.95,6.4883
2006/5/8 4:00,10.57777778,10.57777778,0.93,11.9784,1016.85,6.6493
2006/5/8 5:00,10.55555556,10.55555556,0.93,14.168,1016.82,5.8443
2006/5/8 6:00,10.05,10.05,0.93,11.2056,1017.02,3.3005
2006/5/8 7:00,11.06666667,11.06666667,0.93,11.2056,1017.03,3.2361
2006/5/8 8:00,12.15,12.15,0.87,11.0285,1017.18,6.9874
2006/5/8 9:00,13.83888889,13.83888889,0.83,11.27,1017.31,5.2969
2006/5/8 10:00,13.88888889,13.88888889,0.77,11.27,1017.21,4.2021
2006/5/8 11:00,14.87222222,14.87222222,0.69,11.4471,1017.12,4.0411
2006/5/8 12:00,16.95555556,16.95555556,0.64,11.27,1016.83,4.3631
2006/5/8 13:00,16.02777778,16.02777778,0.72,11.27,1016.34,8.4686
2006/5/8 14:00,17.11111111,17.11111111,0.59,11.4471,1016.33,8.5813
2006/5/8 15:00,18.68888889,18.68888889,0.61,11.27,1015.99,2.5921
2006/5/8 16:00,18.67777778,18.67777778,0.5,11.27,1015.52,3.0268
2006/5/8 17:00,18.57222222,18.57222222,0.5,11.4471,1015.37,5.4901
2006/5/8 18:00,17.70555556,17.70555556,0.53,11.27,1015.23,7.8407
2006/5/8 19:00,17.07777778,17.07777778,0.59,11.27,1015.12,4.7656
2006/5/8 20:00,14.15555556,14.15555556,0.71,11.3988,1015.57,1.8998
2006/5/8 21:00,12.66111111,12.66111111,0.78,11.1251,1015.81,4.7495
2006/5/8 22:00,11.50555556,11.50555556,0.81,15.6492,1016.04,3.2039
2006/5/8 23:00,10.83888889,10.83888889,0.86,15.1179,1016.17,4.5724
2006/5/9 0:00,8.85,8.85,0.93,15.5526,1016.22,3.0751
2006/5/9 1:00,8.6,8.6,0.93,15.6653,1016.13,2.5116
2006/5/9 2:00,8.494444444,8.494444444,0.93,15.0535,1015.99,3.381
2006/5/9 3:00,7.666666667,6.677777778,0.96,9.5312,1015.63,6.44
2006/5/9 4:00,6.627777778,6.627777778,0.96,1.8515,1015.42,3.0751
2006/5/9 5:00,6.4,6.4,0.96,1.5939,1015.33,2.1413
2006/5/9 6:00,7.088888889,7.088888889,1,2.4955,1015.42,1.5295
2006/5/9 7:00,9.872222222,9.661111111,1,5.9248,1015.41,4.8783
2006/5/9 8:00,13.62222222,13.62222222,0.85,9.177,1015.37,1.3202
2006/5/9 9:00,16.04444444,16.04444444,0.72,9.9015,1015.42,8.8872
2006/5/9 10:00,17.82777778,17.82777778,0.7,11.27,1015.28,7.5348
2006/5/9 11:00,18.73333333,18.73333333,0.57,11.4471,1015.08,7.6314
2006/5/9 12:00,19.95555556,19.95555556,0.53,11.27,1014.49,7.8085
2006/5/9 13:00,20.02777778,20.02777778,0.46,11.27,1013.89,7.1162
2006/5/9 14:00,21.07222222,21.07222222,0.51,11.4471,1013.37,7.8407
2006/5/9 15:00,21.16111111,21.16111111,0.46,9.982,1012.49,9.3058
2006/5/9 16:00,22.17777778,22.17777778,0.36,9.982,1011.79,3.1556
2006/5/9 17:00,21.21111111,21.21111111,0.41,10.3523,1011.44,2.3023
2006/5/9 18:00,21.18333333,21.18333333,0.42,9.982,1011.09,3.0429
2006/5/9 19:00,19.00555556,19.00555556,0.52,10.0464,1011.1,3.2039
2006/5/9 20:00,17.45555556,17.45555556,0.56,10.3523,1011.44,1.0948
2006/5/9 21:00,12.84444444,12.84444444,0.77,9.982,1011.82,0.5152
2006/5/9 22:00,13.8,13.8,0.73,15.8263,1012.21,14.1197
2006/5/9 23:00,13.13888889,13.13888889,0.76,14.9569,1011.91,9.3541
2006/5/10 0:00,12.62222222,12.62222222,0.78,15.8263,1011.35,10.787
2006/5/10 1:00,10.51111111,10.51111111,0.87,15.8263,1011.24,6.1502
2006/5/10 2:00,9.872222222,9.333333333,0.88,15.0052,1011.71,6.0375
2006/5/10 3:00,9.861111111,8.388888889,0.89,14.812,1010.64,10.5616
2006/5/10 4:00,9.444444444,9.444444444,0.93,14.812,1010.63,3.4776
2006/5/10 5:00,7.805555556,7.805555556,0.93,14.0231,1010.48,3.3971
2006/5/10 6:00,9.977777778,9.977777778,0.93,9.8049,1010.35,0.2576
2006/5/10 7:00,12.64444444,12.64444444,0.9,9.9015,1010.06,8.9838
2006/5/10 8:00,14.85555556,14.85555556,0.78,9.982,1009.94,9.8532
2006/5/10 9:00,17.73333333,17.73333333,0.69,9.982,1010.02,10.8997
2006/5/10 10:00,18.86111111,18.86111111,0.52,9.982,1009.92,11.6886
2006/5/10 11:00,19.88333333,19.88333333,0.49,10.3523,1009.99,13.5401
2006/5/10 12:00,20.09444444,20.09444444,0.35,9.982,1009.43,16.9855
2006/5/10 13:00,20.09444444,20.09444444,0.4,9.982,1008.83,19.6259
2006/5/10 14:00,21.14444444,21.14444444,0.32,10.3523,1008.48,18.3379
2006/5/10 15:00,21.22777778,21.22777778,0.32,10.0464,1007.89,16.7923
2006/5/10 16:00,20.82222222,20.82222222,0.36,9.7566,1007.7,13.2825
2006/5/10 17:00,20.91666667,20.91666667,0.38,10.4006,1007.82,11.27
2006/5/10 18:00,17.60555556,17.60555556,0.44,10.0464,1007.94,14.2807
2006/5/10 19:00,15.17222222,15.17222222,0.6,11.27,1008.77,23.5704
2006/5/10 20:00,14.08333333,14.08333333,0.64,11.4471,1009.79,19.5132
2006/5/10 21:00,12.66111111,12.66111111,0.7,11.2056,1010.55,16.8567
2006/5/10 22:00,12.61666667,12.61666667,0.68,15.8263,1010.85,13.5079
2006/5/10 23:00,11.75,11.75,0.77,15.3111,1011.26,12.4936
2006/5/11 0:00,11.57777778,11.57777778,0.78,15.8263,1011.66,2.6404
2006/5/11 1:00,10.48888889,10.48888889,0.84,15.8263,1011.96,14.2324
2006/5/11 2:00,8.7,8.7,0.92,5.5384,1016.93,2.737
2006/5/11 3:00,8.983333333,6.788888889,0.93,15.8746,1012.23,14.1197
2006/5/11 4:00,9.466666667,7.377777778,0.89,15.8746,1011.97,14.168
2006/5/11 5:00,9.027777778,6.977777778,0.87,14.8764,1011.96,13.1698
2006/5/11 6:00,7.916666667,6.544444444,0.89,10.0464,1012.55,8.1305
2006/5/11 7:00,10.99444444,10.99444444,0.81,9.982,1012.87,15.456
2006/5/11 8:00,12.21111111,12.21111111,0.74,11.0285,1013.23,14.3773
2006/5/11 9:00,12.82777778,12.82777778,0.72,11.2056,1013.77,13.9587
2006/5/11 10:00,12.41111111,12.41111111,0.79,11.2056,1014.15,7.6958
2006/5/11 11:00,13.25555556,13.25555556,0.75,11.4471,1014.81,4.0089
2006/5/11 12:00,14.17222222,14.17222222,0.71,11.27,1014.99,10.2879
2006/5/11 13:00,17.29444444,17.29444444,0.62,11.27,1014.52,10.7387
2006/5/11 14:00,17.67222222,17.67222222,0.63,11.4471,1014.31,12.0106
2006/5/11 15:00,13.4,13.4,0.74,6.3434,1013.65,31.556
2006/5/11 16:00,12.8,12.8,0.83,11.27,1015.41,21.2359
2006/5/11 17:00,13.33333333,13.33333333,0.79,11.0768,1015.29,3.7996
2006/5/11 18:00,14.21666667,14.21666667,0.75,11.2056,1015.09,2.7531
2006/5/11 19:00,14.05555556,14.05555556,0.76,9.982,1015.87,4.5563
2006/5/11 20:00,12.87777778,12.87777778,0.84,9.982,1016.38,6.9552
2006/5/11 21:00,12.73333333,12.73333333,0.83,15.8263,1016.73,6.118
2006/5/11 22:00,10.12222222,10.12222222,0.92,9.982,1017.51,7.9695
2006/5/11 23:00,9.822222222,9.455555556,0.92,11.6886,1018.02,5.3613
2006/5/12 0:00,9.522222222,8.911111111,0.92,4.7495,1018.28,6.1019
2006/5/12 1:00,9.427777778,7.833333333,0.93,4.7495,1018,10.7548
2006/5/12 2:00,10.27222222,10.27222222,0.9,14.168,1021.04,5.5545
2006/5/12 3:00,7.788888889,7.788888889,0.96,4.7495,1017.83,2.7531
2006/5/12 4:00,6.744444444,6.744444444,0.96,4.7495,1018.31,2.898
2006/5/12 5:00,7.022222222,7.022222222,0.96,1.0465,1018.64,3.2039
2006/5/12 6:00,7.161111111,7.161111111,1,3.6547,1019.11,3.0268
2006/5/12 7:00,9.916666667,9.016666667,1,8.05,1019.52,7.5509
2006/5/12 8:00,11.27222222,11.27222222,0.92,10.4972,1020.5,4.2987
2006/5/12 9:00,13.08333333,13.08333333,0.81,9.982,1020.68,2.7692
2006/5/12 10:00,15.39444444,15.39444444,0.7,9.982,1021.06,3.6708
2006/5/12 11:00,17.59444444,17.59444444,0.62,10.0303,1021.14,10.2718
2006/5/12 12:00,21.20555556,21.20555556,0.48,11.2056,1021.07,3.3488
2006/5/12 13:00,21.22777778,21.22777778,0.4,9.982,1020.96,2.5599
2006/5/12 14:00,22.18888889,22.18888889,0.41,10.3523,1020.78,2.8014
2006/5/12 15:00,22.87222222,22.87222222,0.32,9.982,1020.46,1.3846
2006/5/12 16:00,22.33333333,22.33333333,0.38,9.982,1020.06,5.1198
2006/5/12 17:00,22.27222222,22.27222222,0.3,10.3523,1019.99,3.0912
2006/5/12 18:00,21.25,21.25,0.47,9.982,1019.96,6.8586
2006/5/12 19:00,18.14444444,18.14444444,0.51,9.982,1019.96,9.0321
2006/5/12 20:00,17.61666667,17.61666667,0.54,10.3523,1020.22,8.05
2006/5/12 21:00,14.95555556,14.95555556,0.67,9.982,1020.68,9.1126
2006/5/12 22:00,13.75555556,13.75555556,0.72,15.8263,1021.38,10.8353
2006/5/12 23:00,12.96111111,12.96111111,0.73,15.3111,1021.55,9.982
2006/5/13 0:00,11.60555556,11.60555556,0.8,15.8263,1021.68,6.1824
2006/5/13 1:00,9.983333333,9.983333333,0.86,15.8263,1021.61,3.1878
2006/5/13 2:00,11.99444444,11.99444444,0.75,15.3111,1018.13,6.3756
2006/5/13 3:00,9.844444444,9.294444444,0.93,14.9086,1021.69,6.0214
2006/5/13 4:00,9.822222222,9.177777778,0.89,14.9086,1021.59,6.3917
2006/5/13 5:00,9.5,8.9,0.89,14.3451,1021.66,6.0375
2006/5/13 6:00,9.916666667,8.7,0.86,9.9015,1021.79,9.1287
2006/5/13 7:00,12.2,12.2,0.85,9.982,1022.05,7.7924
2006/5/13 8:00,15.01666667,15.01666667,0.72,9.982,1022.3,8.9033
2006/5/13 9:00,17.92222222,17.92222222,0.64,9.982,1022.31,9.6439
2006/5/13 10:00,20.11666667,20.11666667,0.59,9.982,1022.03,11.5437
2006/5/13 11:00,22.19444444,22.19444444,0.41,11.3988,1021.82,17.1465
2006/5/13 12:00,22.82777778,22.82777778,0.37,9.982,1021.52,17.2592
2006/5/13 13:00,22.93888889,22.93888889,0.34,9.982,1020.92,20.3504
2006/5/13 14:00,23.04444444,23.04444444,0.29,10.3523,1020.6,16.905
2006/5/13 15:00,22.96111111,22.96111111,0.37,9.982,1019.81,15.8102
2006/5/13 16:00,24.00555556,24.00555556,0.32,9.982,1019.22,15.778
2006/5/13 17:00,23.11111111,23.11111111,0.33,10.3523,1018.68,14.8281
2006/5/13 18:00,21.36111111,21.36111111,0.35,9.982,1018.03,12.4936
2006/5/13 19:00,19.21111111,19.21111111,0.43,9.982,1017.93,12.9766
2006/5/13 20:00,17.96666667,17.96666667,0.52,10.3523,1017.83,9.8854
2006/5/13 21:00,16.22777778,16.22777778,0.62,9.982,1017.86,9.5795
2006/5/13 22:00,15.05,15.05,0.67,15.8263,1018.07,11.0446
2006/5/13 23:00,14.45555556,14.45555556,0.7,16.1,1017.79,11.3666
2006/5/14 0:00,13.87222222,13.87222222,0.72,15.8263,1017.48,10.9963
2006/5/14 1:00,12.75555556,12.75555556,0.74,15.8263,1017.37,6.6493
2006/5/14 2:00,14.02777778,14.02777778,0.79,14.9569,1017.34,11.4471
2006/5/14 3:00,11.68888889,11.68888889,0.8,15.8263,1016.88,6.601
2006/5/14 4:00,11.71111111,11.71111111,0.8,15.8263,1016.76,6.118
2006/5/14 5:00,12.09444444,12.09444444,0.79,14.9569,1016.67,9.7405
2006/5/14 6:00,12.82777778,12.82777778,0.76,9.982,1016.77,7.8246
2006/5/14 7:00,13.96111111,13.96111111,0.76,9.982,1016.78,4.83
2006/5/14 8:00,17.42222222,17.42222222,0.61,9.982,1016.98,4.1377
2006/5/14 9:00,18.81666667,18.81666667,0.65,9.982,1016.6,7.728
